Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
1118,911,912,59.37,59.41,59.35,59.40999999999999,-220.87208000000095,265.59208,-0.0033276065352872176,2025-11-07 01:00:00+00:00,2025-11-07 02:00:00+00:00,0 days 01:00:00,,,,,,,,,
1108,918,919,59.71,60.03000000000001,59.55,60.03000000000001,89.21616000000819,265.34384,0.0013485178362085248,2025-11-07 08:00:00+00:00,2025-11-07 09:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1108,924,925,59.81,59.67,59.88,59.67,-109.64767999999941,264.76768000000004,-0.0016545728139107149,2025-11-07 14:00:00+00:00,2025-11-07 15:00:00+00:00,0 days 01:00:00,,,,,,,,,
1107,941,942,59.75,59.870000000000005,59.69,59.870000000000005,-131.99867999999498,264.83868,-0.0019956485355647332,2025-11-10 08:00:00+00:00,2025-11-10 09:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1105,945,952,59.73,59.7,,,-230.79030000000657,263.9403,-0.003496735308890087,2025-11-10 12:00:00+00:00,2025-11-10 19:00:00+00:00,0 days 07:00:00,,,,,,,,,
1100,954,955,59.81,59.7,59.7,60.03,-383.9219999999994,262.922,-0.005835479016886835,2025-11-10 21:00:00+00:00,2025-11-10 23:00:00+00:00,0 days 02:00:00,,,,,,,59.79,,59.81
-1094,959,961,59.79,59.60999999999999,59.88,59.60999999999999,-64.32719999999256,261.2472,-0.0009834420471649162,2025-11-11 03:00:00+00:00,2025-11-11 05:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1096,964,965,59.64,59.74,,59.5,-371.2809600000016,261.68096,-0.005680080482897488,2025-11-11 08:00:00+00:00,2025-11-11 09:00:00+00:00,0 days 01:00:00,,,59.73,,59.61,,,,
-1076,990,991,60.38,60.06,60.51,60.12000000000001,85.13312000000025,259.18688000000003,0.0013103676714143883,2025-11-12 11:00:00+00:00,2025-11-12 12:00:00+00:00,0 days 01:00:00,,,,,,,,,
-1113,1012,1014,58.47,58.59,,,-394.13556000000506,260.57556,-0.006056439199589612,2025-11-13 10:00:00+00:00,2025-11-13 12:00:00+00:00,0 days 02:00:00,,,,,,,,,
1106,1020,1030,58.46,59.3,,,668.5548799999958,260.48512000000005,0.010340061580567788,2025-11-13 18:00:00+00:00,2025-11-14 05:00:00+00:00,0 days 11:00:00,,,,,,,,,
-1100,1030,1035,59.42,59.75,59.75,58.760000000000005,-625.1739999999982,262.174,-0.009564792998990197,2025-11-14 05:00:00+00:00,2025-11-14 10:00:00+00:00,0 days 05:00:00,,,59.55,,59.44,,,,
1087,1036,1038,59.55,59.26,,,-573.522939999999,258.29294,-0.008860117548278703,2025-11-14 11:00:00+00:00,2025-11-14 13:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1078,1038,1041,59.52,59.99,,,-764.3235599999988,257.66356,-0.011912298387096697,2025-11-14 13:00:00+00:00,2025-11-14 16:00:00+00:00,0 days 03:00:00,,,59.82,,59.8,,,,
